Period,HS_Commodity,Trade_Flow,Reporter_Country,Partner_Country,CIF_Value_USD,FOB_Value_USD,Net_Weight_Kg,Quantity_Units,Unit_Value,HS_Level
Sep 2022,2616 - Precious metal ores and concentrates.,Total Imports,Kenya,European Union All Countries,3845787109.0,0.0,50.0,50.0,76915740.64168519,4.0
Apr 2021,2504 - Natural graphite.,Total Imports,Rwanda,SADC,5203368061.0,0.0,20.0,20.0,260168390.0415805,4.0
Aug 2022,2504 - Natural graphite.,Total Exports,Rwanda,SADC,0.0,109658287.0,3500.0,3500.0,31330.939133905445,4.0
Feb 2020,2504 - Natural graphite.,Total Exports,Rwanda,SADC,0.0,4539653797.0,1500.0,1500.0,3026435.8626490426,4.0
Jul 2023,2504 - Natural graphite.,Total Exports,Rwanda,SADC,0.0,8752399232.0,17520.0,17520.0,499566.1661815316,4.0
Sep 2022,2504 - Natural graphite.,Total Imports,Rwanda,European Union All Countries,2078855079.0,0.0,58500.0,58500.0,35535.9842558028,4.0
Sep 2023,2504 - Natural graphite.,Total Exports,Rwanda,SADC,0.0,8069298705.0,600.0,600.0,13448831.15258528,4.0
Aug 2024,2603 - Copper ores and concentrates.,Total Imports,Rwanda,European Union All Countries,1481091137.0,0.0,10.0,10.0,148109098.88909012,4.0
Sep 2023,2603 - Copper ores and concentrates.,Total Imports,Rwanda,SADC,2532987962.0,0.0,20.0,20.0,126649391.7675304,4.0
Aug 2022,2604 - Nickel ores and concentrates.,Total Imports,Rwanda,European Union All Countries,8768146842.0,0.0,10.0,10.0,876814596.5185404,4.0
Aug 2022,2608 - Zinc ores and concentrates.,Total Imports,Rwanda,European Union All Countries,8576676972.0,0.0,20.0,20.0,428833827.1583086,4.0
Apr 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,6061365306.0,740945.0,740960.0,8180.587366122748,4.0
Apr 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,6133394075.0,420020.0,420020.0,14602.623863114608,4.0
Apr 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,3158353157.0,244300.0,244300.0,12928.175018367056,4.0
Apr 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2928884255.0,1228855.0,1228850.0,2383.425428547401,4.0
Apr 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,7461190383.0,0.0,331000.0,331000.0,22541.360673647912,4.0
Apr 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,3362072161.0,255255.0,255260.0,13171.4252844678,4.0
Apr 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,130889038.0,7103406.0,710350.0,18.426236371676005,4.0
Apr 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1899309209.0,972290.0,972290.0,1953.4390037931548,4.0
Apr 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,SADC,0.0,4626306836.0,21451.0,2150.0,215668.58588337756,4.0
Apr 2024,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,2770445038.0,0.0,275000.0,275000.0,10074.34559269064,4.0
Apr 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,145790926.0,771905.0,771910.0,188.87159171117057,4.0
Apr 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,152440436.0,693450.0,693450.0,219.82902300062037,4.0
Aug 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,4417188378.0,394325.0,394330.0,11201.897871017049,4.0
Aug 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,SADC,0.0,6607425711.0,200.0,200.0,33037128.38981436,4.0
Aug 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,7796156661.0,417430.0,417430.0,18676.560527468853,4.0
Aug 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1743956766.0,1388780.0,1388780.0,1255.7473221091493,4.0
Aug 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,6347788857.0,506876.0,506880.0,12523.356515178222,4.0
Aug 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,3184958454.0,0.0,250000.0,250000.0,12739.83381594904,4.0
Aug 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1937364985.0,1242470.0,1242460.0,1559.2851215710969,4.0
Aug 2023,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,102292448.0,0.0,712500.0,712500.0,143.56834806997395,4.0
Aug 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2762397734.0,1486375.0,1486370.0,1858.4796797565496,4.0
Aug 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1887428076.0,971600.0,971600.0,1942.5978550823972,4.0
Aug 2024,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1142879487.0,0.0,525000.0,525000.0,2176.913308567282,4.0
Aug 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,140171005.0,738850.0,743430.0,189.71510455411823,4.0
Aug 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1562295513.0,735640.0,735640.0,2123.722898425692,4.0
Dec 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,6301139405.0,634155.0,634150.0,9936.27647024791,4.0
Dec 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1956972438.0,880970.0,884780.0,2221.38374518744,4.0
Dec 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,5541000397.0,247860.0,247860.0,22355.36349946601,4.0
Dec 2021,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1225859246.0,0.0,740000.0,740000.0,1656.56654864641,4.0
Dec 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1081589817.0,892035.0,892030.0,1212.4970623336387,4.0
Dec 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,6333941588.0,499420.0,499420.0,12682.594986158578,4.0
Dec 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1274696885.0,983780.0,983770.0,1295.7133556269737,4.0
Dec 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,2489499345.0,1692976.0,1692970.0,1470.4870860535111,4.0
Dec 2023,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1020899842.0,0.0,8548615.0,854860.0,119.42283539495936,4.0
Dec 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,300998189.0,1713955.0,1713950.0,175.61615620003116,4.0
Dec 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1712416922.0,913400.0,913400.0,1874.772193998385,4.0
Dec 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,SADC,0.0,1010522496.0,100.0,100.0,10105224.858947752,4.0
Feb 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,532349044.0,602055.0,601500.0,884.2199533250547,4.0
Feb 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,166672833.0,217000.0,217000.0,768.0775714250319,4.0
Feb 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1413297177.0,1038310.0,1037710.0,1361.151464397568,4.0
Feb 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1940593984.0,915760.0,915760.0,2119.107608978205,4.0
Feb 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1274026007.0,485760.0,485760.0,2622.747873430042,4.0
Feb 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1018060318.0,0.0,500000.0,500000.0,2036.120635995928,4.0
Feb 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,6015981581.0,435050.0,440510.0,13828.25326051298,4.0
Feb 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,7815863449.0,500700.0,500700.0,15609.873075662852,4.0
Feb 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1451647074.0,938150.0,938150.0,1547.3507157687498,4.0
Feb 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2362821554.0,1251405.0,1251400.0,1888.134979481552,4.0
Feb 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1943954659.0,989082.0,989080.0,1965.413038552956,4.0
Jan 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,5548616247.0,574720.0,574170.0,9654.468692563936,4.0
Jan 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1630538353.0,220620.0,220620.0,7390.70960471675,4.0
Jan 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1053960322.0,929670.0,928290.0,1133.6929469584545,4.0
Jan 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1405293874.0,624960.0,628320.0,2248.614109699423,4.0
Jan 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1078029514.0,466900.0,466900.0,2308.908789885824,4.0
Jan 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,4866573094.0,0.0,250000.0,250000.0,19466.29237592213,4.0
Jan 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,5805683347.0,405640.0,409360.0,14312.403478418517,4.0
Jan 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2101275033.0,1494995.0,1495000.0,1405.5398399316348,4.0
Jan 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1485136113.0,971896.0,971900.0,1528.0813101386073,4.0
Jan 2024,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1194070741.0,0.0,1076000.0,1076000.0,1109.7311719320542,4.0
Jan 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2117914966.0,1240320.0,1240320.0,1707.5552808938762,4.0
Jan 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1639832388.0,953240.0,953240.0,1720.2723217639625,4.0
Jan 2025,2609 - Tin ores and concentrates.,Total Imports,Rwanda,European Union All Countries,1555645624.0,0.0,500.0,500.0,3111291.2417774177,4.0
Jul 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,6190158329.0,650730.0,650730.0,9512.63708295374,4.0
Jul 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,2040519769.0,224000.0,224000.0,9109.463254423616,4.0
Jul 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,8741298576.0,487680.0,487680.0,17924.250688939625,4.0
Jul 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1918205329.0,1385220.0,1385230.0,1384.765834306908,4.0
Jul 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,6722940531.0,501946.0,501950.0,13393.752576943749,4.0
Jul 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,7158725084.0,489735.0,489730.0,14617.54843739039,4.0
Jul 2023,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,6268637965.0,0.0,500000.0,500000.0,12537.275929974923,4.0
Jul 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,490823789.0,2747285.0,2747300.0,178.657761753812,4.0
Jul 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1452944337.0,741630.0,741630.0,1959.1229278724445,4.0
Jul 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,9773602665.0,506250.0,506250.0,19305.88180736927,4.0
Jul 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,2536103144.0,1209200.0,1209200.0,2097.339682432933,4.0
Jun 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,7397348812.0,896840.0,896840.0,8248.23693411506,4.0
Jun 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1657132611.0,219550.0,219550.0,7547.859763117523,4.0
Jun 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,116982958.0,697650.0,697650.0,167.68144198356242,4.0
Jun 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,7725241453.0,476360.0,476360.0,16217.233716063023,4.0
Jun 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1969632297.0,1126145.0,1126140.0,1749.0041664246176,4.0
Jun 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,9496191405.0,468970.0,468970.0,20249.03811540131,4.0
Jun 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1198408691.0,0.0,621231.0,621230.0,1929.087072277576,4.0
Jun 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1284275755.0,896220.0,896220.0,1432.9916259384604,4.0
Jun 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,3437089237.0,246755.0,246760.0,13929.157411140892,4.0
Jun 2023,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,35008228.0,0.0,250000.0,250000.0,140.03291199943988,4.0
Jun 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2808408572.0,1495710.0,1495720.0,1877.642438706783,4.0
Jun 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1898665043.0,963320.0,963320.0,1970.9598503073007,4.0
Jun 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,3485978715.0,1768235.0,1768230.0,1971.4453763204715,4.0
Jun 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1496359479.0,724204.0,724200.0,2066.212667974678,4.0
Mar 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,4285137688.0,459095.0,459090.0,9333.88010758267,4.0
Mar 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1190527755.0,909650.0,909650.0,1308.7756334839678,4.0
Mar 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,4098990775.0,1700675.0,1700680.0,2410.21404736213,4.0
Mar 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1272988134.0,496980.0,496980.0,2561.447410353412,4.0
Mar 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,6991122232.0,0.0,309428.0,309430.0,22593.69621358573,4.0
Mar 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,4879967366.0,383120.0,386620.0,12737.43831172286,4.0
Mar 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1100944489.0,747490.0,747490.0,1472.8551405350267,4.0
Mar 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,2827829534.0,1715088.0,1714150.0,1648.7955918287291,4.0
Mar 2024,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,2249722599.0,0.0,2189688.0,2189690.0,1027.4169648821992,4.0
Mar 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,339186854.0,184860.0,184860.0,1834.830974781809,4.0
Mar 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,138682155.0,694340.0,694340.0,199.7323429440912,4.0
Mar 2025,2609 - Tin ores and concentrates.,Total Imports,Rwanda,European Union All Countries,5052218285.0,0.0,1650.0,1650.0,3061950.473901848,4.0
May 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,2134840844.0,241780.0,241780.0,8829.683365006082,4.0
May 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,657819656.0,430240.0,430240.0,1528.959780584025,4.0
May 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,7160445944.0,466110.0,466110.0,15362.13757264302,4.0
May 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,3447002743.0,1722845.0,1722850.0,2000.7619623343944,4.0
May 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,6154936884.0,251600.0,251600.0,24463.18316365476,4.0
May 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,7152631007.0,0.0,328200.0,328200.0,21793.513123029268,4.0
May 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1231710791.0,874775.0,874710.0,1408.03154068028,4.0
May 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,8808543731.0,492815.0,492810.0,17873.935921151195,4.0
May 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,3414775237.0,1701630.0,1701630.0,2006.7671802906584,4.0
May 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1474366136.0,771180.0,771190.0,1911.8313960399491,4.0
May 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1959652028.0,970710.0,970710.0,2018.782157387872,4.0
Nov 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,912537374.0,852175.0,852170.0,1070.8333077113612,4.0
Nov 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1968416969.0,923670.0,928530.0,2131.082495910736,4.0
Nov 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,5252948964.0,250070.0,250070.0,21005.91419993999,4.0
Nov 2021,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,4248211406.0,0.0,255000.0,255000.0,16659.652572483687,4.0
Nov 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,9919773666.0,884960.0,889120.0,11209.290437973232,4.0
Nov 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,6552710566.0,494885.0,494880.0,13240.875286150842,4.0
Nov 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1062396171.0,741850.0,741850.0,1432.0902756602654,4.0
Nov 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1229657895.0,705690.0,705680.0,1742.4901798215328,4.0
Nov 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,938402057.0,483340.0,483340.0,1941.4947179998728,4.0
Oct 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,8526849349.0,875330.0,875320.0,9741.2968240438,4.0
Oct 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,201743189.0,204560.0,204560.0,986.2299032020618,4.0
Oct 2020,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,892800937.0,0.0,558615.0,55860.0,1598.2401779372228,4.0
Oct 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,9149421136.0,435755.0,435750.0,20996.70947201754,4.0
Oct 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,5152915687.0,250250.0,250250.0,20591.071676241398,4.0
Oct 2021,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,4061418416.0,0.0,235000.0,235000.0,17282.631557373265,4.0
Oct 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1532809469.0,1364230.0,1364230.0,1123.571149292184,4.0
Oct 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,5338623319.0,502855.0,502860.0,10616.625705202065,4.0
Oct 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1960623105.0,1472080.0,1472090.0,1331.8726597730206,4.0
Oct 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,3531710196.0,253445.0,253440.0,13934.81897842161,4.0
Oct 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,288514423.0,1480975.0,1480960.0,194.8138375055657,4.0
Oct 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,2574519901.0,1221960.0,1224110.0,2106.877394512008,4.0
Sep 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,4700178147.0,488700.0,488700.0,9617.716691201927,4.0
Sep 2020,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,212058717.0,227800.0,227800.0,930.8986698817782,4.0
Sep 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1339564407.0,740385.0,740380.0,1809.2808565789292,4.0
Sep 2021,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,4901179793.0,245700.0,245700.0,19947.82170525052,4.0
Sep 2021,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,3890300967.0,0.0,250000.0,250000.0,15561.203867937757,4.0
Sep 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1138048359.0,943015.0,943010.0,1206.818936070787,4.0
Sep 2022,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,101781623.0,757606.0,757610.0,134.3463792523629,4.0
Sep 2022,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,278642753.0,0.0,230108.0,230110.0,1210.921623754016,4.0
Sep 2023,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,1731108435.0,1221480.0,1221480.0,1417.2220871390302,4.0
Sep 2023,2609 - Tin ores and concentrates.,Total Imports,Rwanda,SADC,1017527059.0,0.0,750000.0,750000.0,1356.7027453315245,4.0
Sep 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,522072604.0,2754875.0,2754860.0,189.50863614494688,4.0
Sep 2024,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,2020353382.0,973724.0,973720.0,2074.872738063276,4.0
Sep 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,ASEAN,0.0,4320610364.0,29426571.0,2942660.0,146.826837690326,4.0
Sep 2025,2609 - Tin ores and concentrates.,Total Exports,Rwanda,European Union All Countries,0.0,1613472587.0,737000.0,737000.0,2189.243672995673,4.0
Nov 2024,2616 - Precious metal ores and concentrates.,Total Imports,Rwanda,SADC,1306359649.0,0.0,50.0,50.0,26127192.457456157,4.0
Feb 2021,2504 - Natural graphite.,Total Imports,Uganda,European Union All Countries,52081.0,0.0,19000.0,19000.0,2.741105263013626,4.0
Feb 2025,2504 - Natural graphite.,Total Imports,Uganda,SADC,880.0,0.0,180.0,180.0,4.888888861728395,4.0
Jul 2023,2504 - Natural graphite.,Total Imports,Uganda,SADC,1250.0,0.0,270.0,5000.0,4.629629612482853,4.0
May 2021,2504 - Natural graphite.,Re-imports,Uganda,SADC,1500.0,0.0,13420.0,1342.0,0.1117734724208812,4.0
May 2021,2504 - Natural graphite.,Total Imports,Uganda,SADC,1500.0,0.0,13420.0,1342.0,0.1117734724208812,4.0
May 2023,2504 - Natural graphite.,Total Imports,Uganda,European Union All Countries,32509.0,0.0,5800.0,500.0,5.604999999033621,4.0
May 2025,2504 - Natural graphite.,Total Exports,Uganda,SADC,0.0,2473.0,400.0,400.0,6.182499984543751,4.0
Nov 2021,2504 - Natural graphite.,Total Imports,Uganda,European Union All Countries,29925.0,0.0,30.0,30.0,997.499966750001,4.0
Sep 2021,2504 - Natural graphite.,Total Imports,Uganda,SADC,770.0,0.0,100.0,100.0,7.699999923000001,4.0
Aug 2020,2603 - Copper ores and concentrates.,Total Imports,Uganda,SADC,1127.0,0.0,1520.0,1520.0,0.7414473679332583,4.0
Jan 2024,2603 - Copper ores and concentrates.,Total Imports,Uganda,SADC,10881.0,0.0,30.0,30.0,362.6999879100004,4.0
Jul 2021,2603 - Copper ores and concentrates.,Total Imports,Uganda,SADC,11878.0,0.0,234912.0,234912.0,0.0505636153110502,4.0
Aug 2023,2606 - Aluminium ores and concentrates.,Total Exports,Uganda,European Union All Countries,0.0,66767.0,15680.0,15680.0,4.258099489524356,4.0
Oct 2023,2606 - Aluminium ores and concentrates.,Total Exports,Uganda,European Union All Countries,0.0,2226.0,4610.0,4610.0,0.4828633404592487,4.0
Jun 2025,2607 - Lead ores and concentrates.,Total Imports,Uganda,SADC,630660.0,0.0,260600.0,260600.0,2.420030698379048,4.0
May 2024,2607 - Lead ores and concentrates.,Total Imports,Uganda,European Union All Countries,57599.0,0.0,20.0,20.0,2879.949856002507,4.0
Aug 2025,2608 - Zinc ores and concentrates.,Total Imports,Uganda,ASEAN,666600.0,0.0,240000.0,240000.0,2.777499999988427,4.0
Nov 2022,2608 - Zinc ores and concentrates.,Total Imports,Uganda,SADC,1000.0,0.0,600.0,600.0,1.666666663888889,4.0
Apr 2025,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,European Union All Countries,0.0,130000.0,200000.0,200000.0,0.64999999999675,4.0
Aug 2020,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,European Union All Countries,0.0,500.0,361.0,361.0,1.3850415474098572,4.0
Aug 2020,2504 - Natural graphite.,Total Imports,United Republic of Tanzania,European Union All Countries,37200.0,0.0,9200.0,9200.0,4.0434782604300565,4.0
Aug 2022,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,SADC,0.0,2030000001.0,203.0,203.0,9999999.955665026,4.0
Dec 2021,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,SADC,0.0,2000.0,3836.0,1918.0,0.5213764336492762,4.0
Dec 2022,2504 - Natural graphite.,Total Imports,United Republic of Tanzania,European Union All Countries,789392.0,0.0,60.0,60.0,13156.533114057782,4.0
Dec 2023,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,ASEAN,0.0,2212257081.0,9317.0,9317.0,237443.0697394609,4.0
Dec 2023,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,SADC,0.0,168626308.0,1222.0,1222.0,137992.06862684773,4.0
Feb 2024,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,European Union All Countries,0.0,4564768676.0,3739.0,3739.0,1220852.814864709,4.0
Feb 2024,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,SADC,0.0,50.0,171.0,171.0,0.2923976591087856,4.0
Jan 2021,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,European Union All Countries,0.0,1000.0,1920.0,1920.0,0.5208333330620659,4.0
Jul 2020,2504 - Natural graphite.,Total Imports,United Republic of Tanzania,SADC,78220.0,0.0,160000.0,160000.0,0.4888749999969445,4.0
Jul 2023,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,European Union All Countries,0.0,1000.0,32.0,32.0,31.24999902343753,4.0
Jul 2023,2504 - Natural graphite.,Total Exports,United Republic of Tanzania,SADC,0.0,1015.0,12.0,12.0,84.58332628472282,4.0
